Symbol,Exchange
0P0001RY7J.SI,SES
AATTZXX,NAS
0P0000771V.TO,TOR
0P0000YRYT,PNK
0P0000X9Q5,PNK
0P0001P0OM.HK,HKG
0P0000JO59.IR,ISE
0P0001550A.F,MCE
0P000013ZV.F,FRA
0P0000NCCM,PNK
0P0001BJMV.ST,STO
ZPDJ.SG,STU
0P0001AJ60.L,LSE
0P0000IL3I.TO,TOR
0P00006T3D.F,FRA
APIBONOE5.MX,MEX
0P0000SF6P,PNK
0P0001CJMM.SW,EBS
0P0000HK6X.TO,TOR
0P0001888K.SZ,SHZ
0P0001S4N5.SA,SAO
0P0001BOR4.BE,BER
0P0000G7UC.F,FRA
0P0000NDQO.TO,TOR
0P0000XBNP.TO,TOR
0P00000LEC.ST,STO
0P0001BJFA.BO,BSE
0P0000NNCY.BO,BSE
0P000011IR.F,FRA
0P00009DE6.TO,TOR
AAQFZXX,NAS
0P00015D3B.BO,BSE
0P0001BAHB.BO,BSE
0P0001CH0Q.SW,EBS
0P00000K19.ST,STO
XRQ1.SG,STU
SBANKCPF2.MX,MEX
0P0000UUOX,PNK
0P0000U7QA.HK,HKG
0P0001JMDR.HK,HKG
0P0000WCDA.TO,TOR
0P0000NPN1.BO,BSE
AAVTLXX,NAS
ABDNLXX,NAS
0P0001K5KF.BO,BSE
0P00013ND8.L,LSE
0P0001J6VW.SW,EBS
AAXUQXX,NAS
0P00007Y2J.T,JPX
0P00000QW1.L,LSE
AAZNOXX,NAS
0P00014YYB.L,LSE
ABAQPXX,NAS
0P0001PHF5.BO,BSE
AAUYKXX,NAS
0P00008ES1.F,FRA
0P0001CGN1.ST,STO
ADIAE.AS,AMS
0P00013PM3.BD,BUD
ABADNXX,NAS
0P000128B4,PNK
0P00001ARP.HK,HKG
0P00009D36,PNK
AAEXCXX,NAS
0P0000NFYJ.TO,TOR
0P00013W12,PNK
0P0000M642.L,LSE
IE00BG47KH54.SG,STU
0P0000761L.TO,TOR
0P0000J01E,MUN
RETIROBOE4.MX,MEX
AALFYXX,NAS
AAYIDXX,NAS
IE000JJPY166.SG,STU
0P0000S5JK,PNK
AAAVSXX,NAS
0P00001O33.L,LSE
AATZTXX,NAS
AAWARXX,NAS
0P0000WV42.TO,TOR
0P0000IYVL,PNK
0P0001LF3S.BO,BSE
0P0001ECG9.BO,BSE
0P000125SX.SW,EBS
0P00002A0X.F,FRA
0P0001EFFV.SS,SHH
0P0001R07D.SW,EBS
0P0001OPUW.BO,BSE
AAODXXX,NAS
LU2356220926.SG,STU
0P0000YRKK,PNK
0P00000SGA.F,FRA
0P000017KJ.F,FRA
0P00009FPZ.IR,ISE
0P0001BAGR.BO,BSE
0P0001BB7Q.BO,BSE
0P0000X09Y,PNK
0P0001IQY0.SW,EBS
0P0001KTQN.SW,EBS
SCOTIAGM6.MX,MEX
0P0000UI0D.TO,TOR
0P0001BDNT.CO,CPH
0P00000RQD,PNK
PPFB.SG,STU
ABCSXXX,NAS
0P0000PNVZ,PNK
0P00012MWG,PNK
0P000070Y5.TO,TOR
BMX8589A.MX,MEX
0P0001QBJQ.IR,ISE
0P00017Z54.L,LSE
0P00000Q98.F,FRA
0P00000RPA,PNK
0P0000XVYE.BO,BSE
0P0000X7F3.L,LSE
AAIGHXX,NAS
0P000072KS.TO,TOR
0P0001UDRY.ST,STO
ABBZJXX,NAS
0P0001Q3DN.BO,BSE
ABCXDXX,NAS
0P0001QBJK.IR,ISE
0P0001TBTZ.SW,EBS
LU0256624742.SG,STU
AAGJVXX,NAS
0P000022MG.F,FRA
0P00000NGF.F,FRA
0P00018K4H.L,LSE
AAWQWXX,NAS
0P00011WQL.L,LSE
0P0000ND9V.TO,TOR
MI9P.SG,STU
0P0001RXYA.IR,ISE
0P00012BUW,PNK
0P000090E6,PNK
0P00000MXL.IR,ISE
SCOTIA2F2.MX,MEX
0P0000FY0X.TO,TOR
0P0001IV96.BO,BSE
PRORV60BF2.MX,MEX
0P000175WA.BO,BSE
AAPNKXX,NAS
0P0001R2R7.IR,ISE
0P0001PDPY.BO,BSE
ABCPDXX,NAS
AAHEJXX,NAS
0P0000NFXL.TO,TOR
0P0000HK7A.TO,TOR
0P0001DHZZ.SW,EBS
0P00000Q74.F,FRA
0P0001Q3RP.BO,BSE
AAWVZXX,NAS
0P0000XK48.L,LSE
0P0001KUQ4.TW,TAI
0P00012E0I.SW,EBS
ABENTXX,NAS
AAZTPXX,NAS
0P0001BALD.BO,BSE
0P0001TLVD.SW,EBS
ABFXRXX,NAS
VLMXDMEB0CO.MX,MEX
0P0001HC9U.T,JPX
ABFPSXX,NAS
BBVACA.MX,MEX
0P0001BB9A.BO,BSE
0P00013XH7,PNK
0P00005WRW.BO,BSE
0P00015FX4.BO,BSE
0P00005WZY.BO,BSE
0P000077JT.TO,TOR
AASVYXX,NAS
0P0001QECZ.BO,BSE
0P000146WO.BE,BER
0P0000UALE,PNK
BBVACRDGB.MX,MEX
AAOMUXX,NAS
0P0000M4BQ.TO,TOR
AAGUNXX,NAS
0P00001NYN.F,FRA
AAVGDXX,NAS
0P0001FU8U.HK,HKG
0P0001FKAD.SW,EBS
0P0001KOKN.IR,ISE
0P00016V51.L,LSE
0P00017LW8.SI,SES
0P00001T82,PNK
0P000070OO.TO,TOR
0P0000P0XL.L,LSE
0P0000ZRST,PNK
0P0001JMY1.SW,EBS
0P00000MF3.F,FRA
0P0001BA48.BO,BSE
0P00019YBC.SW,EBS
0P0000VGEU.TO,TOR
0P0001HGB0.BE,EBS
0P00005YAE.F,FRA
0P000070M7.TO,TOR
0P0000NG3B.TO,TOR
0P0001M68E.HK,HKG
0P0000K2MQ,PNK
AAMEKX,NAS
0P000085UN,PNK
0P0000U20R.L,LSE
0P00008W56.F,FRA
0P0000ZDEV.TW,TAI
0P0000W7X6.TO,TOR
0P00000VWS.L,LSE
0P00001D6E.F,FRA
AAOLHXX,NAS
0P0000Q381,PNK
0P0000X9ZV.L,LSE
0P0000MLLG.L,LSE
0P0001BOR6.HK,HKG
0P0000X184,PNK
0P0001MIRN.SA,SAO
0P0001S0O6.ST,STO
P3IE.SG,STU
0P000010KR.IR,ISE
HSBCMEXBMX.MX,MEX
AAQRAXX,NAS
0P0001OPI8.BO,BSE
AAOARXX,NAS
0P0000PRXT.BE,BER
10AJ.SG,STU
0P0001J3HN.SA,SAO
0P0000IZO4.L,LSE
0P00001D1M.F,FRA
SUR1EBFE.MX,MEX
0P0001R3DP.TW,TAI
0P00007WOA.TO,TOR
0P0000I4RG.F,FRA
0P0001KEPP.SZ,SHZ
0P0001AF73.L,LSE
0P0000X07O.TO,TOR
0P0001CBCO.HK,HKG
AAXDIXX,NAS
0P00002AIS.L,LSE
0P00017L8A.L,LSE
0P00006FF5,PNK
0P0000X8HM.L,LSE
0P0000VOBA,PNK
0P0001JH3C.SA,SAO
0P00000EJQ.F,FRA
0P00001A89.F,FRA
AXESGLOF3.MX,MEX
0P0001S0IF.SI,SES
0P0001O955.BO,BSE
AAGSVXX,NAS
ABDFSXX,NAS
0P0001HPCC.TW,TAI
0P0000768A.TO,TOR
0P0001J8Z5.SW,EBS
0P0001SXE2.SW,EBS
0P0000JAJZ.F,FRA
0P00015NZS.L,LSE
0P0000VAB5.L,LSE
0P0000NCNS,PNK
ABBKVXX,NAS
0P000071N2.TO,TOR
0P0001KLPV.SI,SES
XQ1D.SG,STU
0P0001FFMV.SW,EBS
0P0000XVZM.BO,BSE
0P0000O8PX.TW,TAI
0P0001QZON.SW,EBS
0P0000XVF6.BO,BSE
0P0000NPV1.SW,EBS
0P0001D52T.SA,SAO
0P0001IUUO.SW,EBS
0P0001B9PJ.BO,BSE
0P00000ULH.F,FRA
SURCORPBOE2.MX,MEX
0P00000HPD.F,FRA
0P000159Q0.BO,BSE
0P00000DXB.L,LSE
FT-EUROBG.MX,MEX
0P0000611R.T,JPX
0P00001CSR.F,FRA
AAOWSXX,NAS
BLKMEGAA.MX,MEX
LU2533810789.SG,STU
0P0000124B.F,FRA
0P00000QWM.L,LSE
0P0001EUMX.SW,EBS
ABGQZXX,NAS
0P0001BAQS.BO,BSE
0P00000LMA.F,FRA
AAGFZXX,NAS
0P0001TTWC.T,JPX
0P0001CX96.SW,EBS
0P0001POHP.BO,BSE
0P000178FD.L,LSE
0P0001OC5E.F,MCE
0P0001PVYF.SZ,SHZ
SYIGEAKL.CO,CPH
0P00001NF4,PNK
0P0000ZQ9M.L,LSE
0P0001HUEB.BO,BSE
0P000087QJ.TO,TOR
0P0000Q89C.MX,MEX
0P0000VE4Z.ST,STO
0P0001QE38.SW,EBS
0P0000W82H.TO,TOR
0P00000J7G.F,FRA
0P0001J9N0.SA,SAO
0P0001TYSO.SW,EBS
0P0000WUSQ.L,LSE
0P0001OD7T.SA,SAO
0P0001HGFW.SA,SAO
0P0001PHP4.SW,EBS
ABAYAXX,NAS
0P000020L0.F,FRA
0P0001JOUV,GER
0P00011VO6,PNK
0P0000JC94.F,FRA
AAPEJXX,NAS
0P0001ICQX.HK,HKG
0P0000V2GC.SA,SAO
0P00002C41,PNK
0P00018VBI.SI,SES
0P0001RGBS.SA,SAO
0P0001MKGE.CO,CPH
0P0000Y2BO.L,LSE
0P0000NNFL.BO,BSE
0P0001DFO5.SW,JPX
0P0001DFUJ.TW,TAI
0P00019QXU.SA,SAO
0P0001BHO2.HK,HKG
0P0000JW5K,PNK
0P0000XXI3.TO,TOR
0P0001JWYI,BSE
0P0000FU1O.F,FRA
0P0001ENKS.IR,ISE
AT0000724224.SG,STU
0P0001CHSP.ST,STO
0P00001X68.F,FRA
0P0000CUD7.F,FRA
0P0001BAKS.BO,BSE
AAYTMXX,NAS
0P00000S57.F,FRA
DED7.SG,STU
0P0000A3YI.HK,HKG
0P0000XNC1.L,LSE
0P0000X8RX.L,LSE
AAWQYXX,NAS
0P00011WFN.SW,EBS
ABEGRXX,NAS
0P0001DWIQ.SZ,SHZ
0P00001WHR.L,LSE
0P0000UUP0,PNK
AAKTGXX,NAS
0P0000YWUK.SW,EBS
0P0001OEZW.IR,ISE
0P0000V3NN.SA,SAO
0P00006AJS.TW,TAI
0P0001L4VO.SW,EBS
ABGDZXX,NAS
0P00017ML3.SW,EBS
0P00000D3D.L,LSE
LU1273675311.SG,STU
0P0001DJVO.SW,EBS
0P0001OU2I.BE,BER
AAATX,NAS
AAHLEXX,NAS
AAKJXXX,NAS
0P0000NQKW.BO,BSE
0P0001BBES.BO,BSE
0P0001IT2I.SZ,SHZ
0P0001LKLZ.BO,BSE
0P0001I6S6.SW,EBS
0P0000JR4Z.SW,EBS
0P00000Q05.F,FRA
0P0000NPDC.BO,BSE
0P0001PHMM.BO,BSE
0P0001MLUI.IR,ISE
0P0000718T.TO,TOR
0P0000X6IT.L,LSE
AATURXX,NAS
0P00016ZR0.SW,EBS
0P000023J0.L,LSE
COMSBB.MI,MIL
0P00001DD6.F,FRA
0P0001Q6Y0.BO,BSE
0P0001JV3U.SZ,SHZ
0P0000W7Y3.TO,TOR
0P0000NDE5,PNK
0P0000NNDE.BO,BSE
0P0001Q9UQ.SI,SES
0P0001SNBF.ST,STO
0P000072I4.TO,TOR
0P00014IA8.SW,EBS
0P000020KB.F,FRA
0P00012LS3.L,LSE
0P00014KAD.L,LSE
0P0000VQWY.L,LSE
0P000021DK,PNK
0P0001OFA3.BE,BER
0P0000FYA9.F,FRA
0P0001NNHB.HK,HKG
0P0001NYRV.SW,EBS
0P0001UC5G.SW,EBS
0P0001D6KM.BO,BSE
0P0001CDTL.T,JPX
0P0001C2CQ.SW,EBS
0P00006A9X.TW,TAI
0P00016RHY.BO,BSE
0P0000HO76,PNK
0P0000U6X6.SA,SAO
0P0000ZQ9V.L,LSE
0P000197HX.L,LSE
0P00000J6A.F,FRA
0P00019QP2.IR,ISE
0P0001NOK8.SW,EBS
0P00000MDI.F,FRA
0P00000RT2,PNK
0P00000O67.IR,ISE
0P000111FI,PNK
DE000A1W9A77.SG,STU
0P00000NHC.F,FRA
0P0000X85L.L,LSE
0P00000RPL,PNK
0P0000WJL8.TO,TOR
AAOGQXX,NAS
ARYAEURA,NGM
0P00012AO5,PNK
0P0001JABK.SW,EBS
0P0000V32F.SA,SAO
0P0000612C.F,FRA
0P00016ZNO.BO,BSE
0P0001KULN.ST,STO
0P0001H1AD.SW,EBS
0P00014KHH,PNK
0P0001JAAV.SW,EBS
0P00014JSF.BE,MEX
RCOMP-5C2.MX,MEX
0P00000T85.F,FRA
GLXC.SG,STU
0P0000W36I.L,LSE
IE0000VKUF67.SG,STU
0P000072I5.TO,TOR
0P0001SQR5.IR,ISE
0P00013X7H,PNK
0P0001OW51.SA,SAO
0P0001BXXK.ST,STO
BBVAGL5IF.MX,MEX
0P000021BG,PNK
0P0000A0GA.TO,TOR
0P0000M5TF.TO,TOR
0P0000TVB3,PNK
SIAT.SW,EBS
0P0001LWEV.BE,BER
0P000017QL.L,LSE
0P00016Z1M.HK,HKG
0P00005US4.BO,BSE
0P00000LM3.F,FRA
0P0001OA97.SA,SAO
0P0000XT8T.L,LSE
STERGOBC3.MX,MEX
0P0000WDRL,PNK
0P0000T3CS.L,LSE
AAKUDXX,NAS
0P0000184N.F,FRA
D6RM.SG,STU
0P0000IKH9,PNK
0P000072UB.TO,TOR
IBC5.SG,STU
0P0000NDC6.TO,TOR
0P0001U8EU.SA,SAO
0P00000LG8.F,FRA
0P0001PA9F.CO,CPH
0P00009SLA.BO,BSE
0P0000RS9F,PNK
AAFYHXX,NAS
0P0001SGJC.HK,HKG
0P0000SQSL,PNK
0P0001LW5B.HK,SHH
0P0000753U.TO,TOR
SCOTMA2S.MX,MEX
0P00000CGQ.F,FRA
SURCETEBFE.MX,MEX
0P0001L979.SA,SAO
0P0000185Q.F,FRA
0P0000W85S.TO,TOR
0P0000TK39,PNK
0P0000A0FS.TO,TOR
0P0001SSCY.SW,EBS
0P0000TM31.IR,ISE
AAIZGXX,NAS
0P00005US3.BO,BSE
IE000JZYIUN0.SG,STU
ABGKTXX,NAS
0P00012I91.L,LSE
0P0000XW9T.BO,BSE
0P0000Y6R5,PNK
0P0001BAQR.BO,BSE
0P0001II57.BO,BSE
ABBOGXX,NAS
0P0001BAM9.BO,BSE
0P0000M6F3.TO,TOR
0P0000JW4R,PNK
0P0001JWDC.WA,WSE
0P0000U2KL.L,LSE
ACOP8041.MX,MEX
0P000018MI.F,FRA
0P00000I3H,PNK
0P0001JBT1.SZ,SHZ
0P00001Q4X.SW,EBS
ABEPFXX,NAS
0P0001TASN.HK,HKG
AAJVRXX,NAS
0P0001T5QS.SA,SAO
0P0001CM4O.SW,EBS
0P0001QZZE.ST,STO
0P0000FWZJ.TO,TOR
0P0001I8F5.ST,STO
0P00000AZQ.F,FRA
0P0000M5KZ.TO,TOR
0P0001OBGQ.BO,BSE
0P000017QX.F,FRA
0P00013YZM.L,LSE
0P0001QFJC.BO,BSE
0P0000NGG7.BE,BER
0P00017AO5.SW,EBS
0P0001NXTU.SW,EBS
0P0001CTL3.IR,ISE
0P0001SP2T.SW,EBS
NTEGUBEMP.MX,MEX
0P0001NI54.BO,BSE
0P0000INRN,PNK
0P0001MMUS.HK,HKG
NTEGUB+E6.MX,MEX
0P0000YRKB,PNK
AAOLSXX,NAS
0P0000UZLE.HK,HKG
0P0001MXW1.SA,SAO
0P000130NE.WA,WSE
0P00018YGZ.SW,EBS
AAPJMXX,NAS
0P00000AYQ.F,FRA
0P0000D2IJ,PNK
0P00011RGQ.BO,HAM
BBVALIQC.MX,MEX
NDISTABA.CO,CPH
ABFSOXX,NAS
ABCSTXX,NAS
0P0000Q1PN.L,LSE
JM5U.SG,STU
0P0000Y6I0.TW,TAI
0P00017JMR.IR,ISE
ABAODXX,NAS
0P0000ZVHU.SW,EBS
0P0001ODHK.BO,DUS
0P0000G061.F,FRA
ZPJJ.SG,STU
0P0000714L.TO,TOR
ABBZKXX,NAS
0P0001CZ3P.SW,EBS
ABFYAXX,NAS
0P0000WJNS.TO,TOR
0P0001LWJG.HK,HKG
0P0000TH82.SW,EBS
VALMX14B0FI.MX,MEX
LU95.SG,STU
NTEESGAPIF.MX,MEX
LMWE.SG,STU
IE00BGDQ0V72.SG,STU
0P0001M6X2.SW,EBS
0P0001JC3M.BO,BSE
0P0000XVXY.BO,BSE
0P0001A2W5.HK,HKG
ABEDHXX,NAS
0P0000TF7U.TO,TOR
0P0001BN7E.BO,BSE
0P000093CC,PNK
SCOT-RVII0.MX,MEX
0P0000M56N.TO,TOR
0P0000WJN1.TO,TOR
0P000125RW,PNK
0P0001T85A.SW,EBS
0P0000JB91.F,FRA
0P0000ZKMB.BE,BER
0P00008EGC.F,FRA
0P0000J3CX.L,LSE
0P00000R55.L,LSE
AAILMXX,NAS
ACTIPT4E.MX,MEX
0P000074GV.TO,TOR
0P00019GZZ.L,LSE
0P0001CAAS.SZ,SHZ
0P000166IV.L,LSE
ACOP604A2.MX,MEX
0P00002A8C.L,LSE
0P000127W6.L,LSE
0P0000XUZ7.BO,BSE
0P0000KTGH.L,LSE
AAOVCXX,NAS
VALMX17B2CF.MX,MEX
0P0000ZNV4,PNK
IE000FVQW7E7.SG,STU
0P0000TSKZ,PNK
0P00014CZ3.ST,STO
0P00000JA2.SW,EBS
0P0000A97Q.F,FRA
0P00008F0H.L,LSE
0P00001SA9,MUN
0P00000RX8,PNK
0P0000NFQ4.TO,TOR
0P00011GYI.IR,ISE
0P00001BBD.F,FRA
0P0001T2N2.SA,SAO
0P0001O0XY.BO,BSE
0P00014DCB,PNK
JYJZ.SG,STU
0P0001IWRW.BO,BSE
0P0000X9F9.L,LSE
0P0000935Z.F,FRA
S0032.MC,MCE
0P0000NCQI,PNK
0P0000VV6U,PNK
0P0001RFUF.SZ,SHZ
0P0000G7DK.F,FRA
ABDNRXX,NAS
0P0000I28S.F,FRA
LCHM.SG,STU
0P0000TW6O.TO,TOR
0P00000S3O.F,FRA
0P0000LZXT.BO,BSE
0P00000P02.F,FRA
0P0000RRNZ.TO,TOR
0P0001SMXH.SA,SAO
0P0001S38N.SA,SAO
AAFRUXX,NAS
0P0000I3NU.F,FRA
0P000133Y2,PNK
0P0001CTDE.ST,STO
EL4S.SG,STU
0P0000SLRQ.BO,BSE
HSBCMEXBFV.MX,MEX
0P0001UK19.SZ,SHZ
0P0000Z8O1.L,LSE
0P000022BP.F,FRA
AAQPUXX,NAS
0P0001QL79.BO,BSE
0P0001NTN8.SA,SAO
0P0000Y1HX,PNK
0P000075V3.TO,TOR
0P00018WV6.L,LSE
0P0001LIWS.SW,EBS
0P0001PJXB.ST,STO
0P00000AYV,PNK
0P0000ZMEW.SW,EBS
0P0000J1MS,PNK
0P0001RGG6.HK,HKG
0P000130K3.SW,EBS
0P0001BC0N.SW,EBS
0P0000ZDL0.L,LSE
0P00000TIK.F,FRA
AASCJXX,NAS
ABABDXX,NAS
0P00012OVR.L,LSE
0P0000XR6R.L,LSE
0P0001NNHU.HK,HKG
0P00002A1G.F,FRA
0P00000MPC,PNK
0P0000ISXN.F,FRA
0P0001SXZL.ST,STO
0P0001T5AZ.T,JPX
0P0000PVAF.IR,ISE
0P0001LIWD.SW,EBS
0P000072H2.TO,TOR
0P00016VYF.SW,EBS
SCOTIA2F4.MX,MEX
0P0001MG6V.ST,STO
AXAIM65BM.MX,MEX
0P00018KUW.SW,EBS
IPG7.SG,STU
0P0000MJA2.L,LSE
0P0001S13V.SA,SAO
0P0001MMYM.TW,TAI
0P0000X62Q.F,MUN
0P0000XW1Z.BO,BSE
0P00009NEV.L,LSE
AAVCUXX,NAS
0P0000GBD3.BO,DUS
BLKPZOB1-B.MX,MEX
0P0000XZQR,PNK
0P0001O8F8.BO,BSE
0P0000XW8V.BO,BSE
0P0001RM4D.HK,HKG
0P0000UHZP.TO,TOR
0P0001CNIF.HK,HKG
0P0000Y750,GER
AAAPTXX,NAS
0P000070HA.TO,TOR
VLMXP59B2NC.MX,MEX
0P0000F5F8,TOR
0P0000MO2I.TO,TOR
0P0001MW7Q.BE,BER
AASNOXX,NAS
0P0001BA4G.BO,BSE
0P0001U2B7.SW,EBS
0P0001B798.SW,EBS
0P0001K50U.TW,TAI
0P0001IQC6.SW,EBS
0P0001OPD3.IR,ISE
0P0001HQ31.SI,SES
0P0001E0GT.BO,BSE
DE000A0NFZR1.SG,STU
0P0000W7PF.TO,TOR
0P00005V1E.BO,BSE
0P0000KM23.L,LSE
0P000019YG,PNK
IE00BBQ2W338.SG,STU
0P00007690.TO,TOR
0P0000SLUT,PNK
0P0001BA4B.BO,BSE
0P00018C7Y.L,LSE
0P00014JSG.ST,STO
0P0000V943,PNK
0P00013PC3.T,JPX
0P0001N35T.SI,SES
IQQ4.SG,STU
0P00000VWE.F,FRA
0P0001THJZ.TW,TAI
0P0001M3XU.ST,STO
AASCPXX,NAS
0P00017CS8.L,LSE
AALTJXX,NAS
AYEM.SG,STU
0P0000XW4W.BO,BSE
PRINLS0FA.MX,MEX
0P0000JN2G.SW,EBS
ABGXWXX,NAS
0P0000XV1B.BO,BSE
0P0001KV5I.SW,EBS
WPSH.AS,AMS
STEREALA.MX,MEX
0P0000SASL.L,LSE
0P00018PX8.SI,SES
0P0000KRU9.TO,TOR
0P00015E1M.ST,STO
AAVUGXX,NAS
0P00000O6R.L,LSE
0P00000X33,LSE
AAJKBXX,NAS
0P0000W7YC.TO,TOR
PADJX,NGM
0P0001BA4Z.BO,BSE
IE000JTPK610.SG,STU
0P0001HSQB.BO,HKG
0P0000ULEB.TO,TOR
0P0001TTFV.SW,EBS
0P0000W808.TO,TOR
AASGQXX,NAS
0P0000W851.TO,TOR
0P000153PW.F,LSE
0P0000XWNO.TO,TOR
0P00000UM9.L,LSE
0P0001TVLX.SA,SAO
0P00000OS3.SW,EBS
0P0001Q315.SA,SAO
0P0001N9T3.BO,BSE
0P0001KJKU.BE,BER
0P00009JE1.BO,BSE
0P0001EP8P.SA,SAO
0P0001TB80.SA,SAO
0P0000TFYH.BO,BSE
0P0000X2FS.L,LSE
AADPFXX,NAS
IE000WJWZK35.SG,STU
0P0000PYYV.TO,TOR
AAMZGXX,NAS
0P0001B9OD.BO,BSE
0P00009FPP.F,FRA
0P00019YBB.L,LSE
0P0001CA0E.F,PRA
0P00015QL3.SA,SAO
0P00009OY2.F,FRA
0P0001SQZX.SA,SAO
0P0000XW20.BO,BSE
0P00017OMZ.SI,SES
SMX-90BE2.MX,MEX
0P0000YBRQ,PNK
0P000101EC.L,LSE
0P000073OV.TO,TOR
0P00011NTU,PNK
0P0001EBXB.SW,EBS
IE000U58J0M1.SG,STU
0P00008VJ7,LSE
0P0000KSLM.BO,BSE
0P0001CMQI.SW,EBS
0P0000G0FQ.F,FRA
0P00006AN8.TW,TAI
0P000017LG.F,FRA
0P0001KQE5,BER
0P0000VHDV.BO,BSE
0P0001PR8F.BO,BSE
0P00000EFW.F,FRA
0P0000NNFN.BO,BSE
VALMX28B0CF.MX,MEX
0P0000Q6N0.TO,TOR
0P00006BKD.F,FRA
ABEFVXX,NAS
0P000074SZ.TO,TOR
0P0000XA0S,PNK
0P0000RXVG,PNK
0P0000VWV6,PNK
0P0000LZXO.BO,BSE
AAHLWXX,NAS
0P0000V8WB.SA,SAO
0P00018KPS.T,JPX
0P0000S1RC.SW,EBS
0P00000BWQ.F,FRA
0P00018QHW.L,LSE
0P000070TL.TO,TOR
0P0001Q8AE.IR,ISE
0P0000M2XP.L,LSE
0P0001588E.TW,TAI
0P0001QEJH.ST,STO
0P0000Q5PN.TO,TOR
0P0000NG65.TO,TOR
BBVAGLPP.MX,MEX
0P0000UAC0.SA,SAO
0P00000OMA.F,FRA
0P0000XWHX.L,LSE
0P0000WA52.TO,TOR
GBMTRVBES.MX,MEX
0P0001199N.L,LSE
0P0000IOHK,PNK
0P00019HZH,MUN
0P000166ZC.L,LSE
JYJA.SG,STU
0P0000A70E.L,LSE
0P000075GT.TO,TOR
0P0000N7BL.L,LSE
0P000093ZC.TO,TOR
0P00001CHW.F,MCE
0P0000U20M.L,LSE
ABBIDXX,NAS
0P00015H87.SW,EBS
0P0000ZT06.L,LSE
0P0001UCQZ.T,JPX
0P0001N5CT.SA,SAO
LU1302929846.SG,STU
0P0000NG0V.TO,TOR
0P00005ZUG.F,FRA
0P0000VA1P,PNK
0P0001D6KL.TW,TAI
0P0000ZQVX.L,LSE
0P000090FY,GER
AAWJGXX,NAS
0P0000TYOC.TO,TOR
0P0000Z1JH.BO,BSE
0P0000N74P.BO,WCB
0P0000VDED,PNK
0P000178XA.L,LSE
NTERTDF2.MX,MEX
AALGAXX,NAS
0P0001SUG1.SI,SES
0P0000SAHI.L,LSE
0P0000YVNS,PNK
0DP9.IL,IOB
0P00009Y8L,PNK
0P0000Z2P1,PNK
0P0001IRE4.SA,SAO
0P000192JZ.SZ,SHZ
NTETRE7.MX,MEX
0P000024AZ,PNK
0P00013PG0,PNK
0P0001P7PF.SW,EBS
0P00000TGD.F,FRA
0P0000J5GW.F,FRA
0P0001QM93.ST,STO
0P000072DV.TO,TOR
0P000127SA,PNK
0P0001K0PA,STU
0P0000UUYK,NZE
SSB9094B2.MX,MEX
ABGNUXX,NAS
0P0000V6XA,PNK
0P00000EHL,PNK
AALEYXX,NAS
0P0000M5BM.TO,TOR
0P0000J374.F,FRA
0P00000OR3,PNK
MI9N.SG,STU
NTEAIF4.MX,MEX
BLKLIQ+B0-B.MX,MEX
ABEMOXX,NAS
EXXT.SG,STU
0P0000NCUN.TO,TOR
0P0000YZ6Y,PNK
ABAFFXX,NAS
JE00B2NFTF36.SG,STU
0P00000CHR.F,FRA
0P00000GE2.F,FRA
0P00006PVH.F,FRA
0P0000IUZ5.TO,TOR
0P0001B9NU.BO,BSE
0P0001U2VF.HK,HKG
GBM110A.MX,MEX
ABCTRXX,NAS
0P0001N6W5.SA,SAO
0P00009JE4.BO,BSE
0P0000X4EL.L,LSE
VTUIX,NGM
0P0001O586.SW,EBS
0P00000VYU.L,LSE
AAQLZXX,NAS
0P000019C2.F,FRA
0P0001PNE9.HK,HKG
0P0000SV89.TO,TOR
0P0000ZSMC.ST,STO
BLKDIPA.MX,MEX
0P0001R5AW.SZ,SHZ
ABCRBXX,NAS
IE00BFXR5W90.SG,STU
0P0000184L.F,FRA
0P00012ALT.BO,BSE
0P00000DZ1.F,FRA
0P0001RI2N.SW,EBS
0P00008XLF.TO,TOR
0P0001J3HJ.SA,SAO
0P0000X4E4.L,LSE
0P0001OTGT.T,JPX
0P00013EJO,PNK
0P0001R95J.BE,BER
0P0001LX91.BO,BSE
0P0000TH0N.L,LSE
0P0000U2A4.L,LSE
0P00002AEY.F,FRA
0P00006EHZ.L,LSE
0P0000W85B.TO,TOR
0P0000KRW9.TO,TOR
0P00015CE2.L,LSE
0P00006B6M.F,FRA
0P000022N9,PNK
0P0001553A.HK,HKG
0P0000NPCG.BO,BSE
0P00001A1C.F,FRA
0P0001KOFY.SZ,SHZ
0P000076N1.TO,TOR
0P00014A4Y,PNK
0P00005WJ4.BO,BSE
0P0001BA1Z.BO,BSE
0P0001QGJK.HK,HKG
0P0000SSU3,PNK
0P0001B9YO.BO,BSE
0P0001BB49.BO,BSE
0P0000XBRA.L,LSE
0P000071QV.TO,TOR
0P0000J1ZD.TO,TOR
0P00018FN2.L,LSE
0P0001J648.BO,BSE
0P0000YSOS,PNK
0P000070TO.TO,TOR
0P0000IQ1L.L,LSE
0P0000XAOO.TW,TAI
0P0001DY85.IR,ISE
0P0001SSFH.IR,ISE
0P0001BB6X.BO,BSE
0P0001SSUH.HK,HKG
0P00000QWX.L,LSE
0P0000GD85.TO,TOR
0P0001IEXR.CO,CPH
0P00008XJY.TO,TOR
0P000071TM.TO,TOR
0P0001I39O.BO,BSE
0P00007268.TO,TOR
